1968,2026-01-04,Cliente 49,SURCO,"LLANTAS 18""",1,94.83529249421017,94.83529249421017,Vendedor 9
1969,2026-01-04,Cliente 36,SURCO,"LLANTAS 18""",1,68.2657063618268,68.2657063618268,Vendedor 8
1970,2026-01-04,Cliente 5,SURCO,BATERÍA DE 18 PLACAS,1,114.06714267507513,114.06714267507513,Vendedor 4
1971,2026-01-04,Cliente 18,LA MOLINA,BATERÍA DE 18 PLACAS,1,140.32455666414603,140.32455666414603,Vendedor 1
1972,2026-01-05,Cliente 35,LA MOLINA,ACEITE DE MOTOR 5W30,1,150.1202777558,150.1202777558,Vendedor 6
1973,2026-01-05,Cliente 26,SURCO,ACEITE DE MOTOR 5W30,1,138.72381612870916,138.72381612870916,Vendedor 5
1974,2026-01-05,Cliente 48,LA MOLINA,ACEITE DE MOTOR 5W30,1,172.841506772765,172.841506772765,Vendedor 3
1975,2026-01-05,Cliente 49,LA MOLINA,ACEITE DE MOTOR 5W30,1,131.8007701228531,131.8007701228531,Vendedor 2
1976,2026-01-05,Cliente 45,SURCO,AMORTIGUADORES DEL.,1,316.4124730281418,316.4124730281418,Vendedor 2
1977,2026-01-05,Cliente 21,SURCO,AMORTIGUADORES DEL.,1,302.1670124786712,302.1670124786712,Vendedor 2
1978,2026-01-05,Cliente 19,SURCO,AMORTIGUADORES DEL.,1,341.27996193577786,341.27996193577786,Vendedor 5
1979,2026-01-05,Cliente 41,SURCO,"LLANTAS 18""",1,90.89431968861858,90.89431968861858,Vendedor 9
1980,2026-01-05,Cliente 14,LA MOLINA,"LLANTAS 18""",1,119.85550666817132,119.85550666817132,Vendedor 5
1981,2026-01-05,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,129.66596742264414,129.66596742264414,Vendedor 7
1982,2026-01-06,Cliente 26,LA MOLINA,ACEITE DE MOTOR 5W30,1,166.1197058487478,166.1197058487478,Vendedor 1
1983,2026-01-06,Cliente 43,SURCO,ACEITE DE MOTOR 5W30,1,164.99083457133156,164.99083457133156,Vendedor 8
1984,2026-01-06,Cliente 10,SURCO,ACEITE DE MOTOR 5W30,1,150.23672638782512,150.23672638782512,Vendedor 1
1985,2026-01-06,Cliente 17,SURCO,ACEITE DE MOTOR 5W30,1,154.66752640021096,154.66752640021096,Vendedor 5
1986,2026-01-06,Nuevo Cliente 51,SURCO,ACEITE DE MOTOR 5W30,1,130.11992712324385,130.11992712324385,Vendedor 5
1987,2026-01-06,Cliente 18,SURCO,ACEITE DE MOTOR 5W30,1,153.31100313112043,153.31100313112043,Vendedor 2
1988,2026-01-06,Cliente 20,LA MOLINA,ACEITE DE MOTOR 5W30,1,183.340691504258,183.340691504258,Vendedor 8
1989,2026-01-06,Cliente 35,LA MOLINA,ACEITE DE MOTOR 5W30,1,149.85380807888717,149.85380807888717,Vendedor 7
1990,2026-01-06,Cliente 6,SURCO,ACEITE DE MOTOR 5W30,1,138.07975560743645,138.07975560743645,Vendedor 4
1991,2026-01-06,Cliente 37,SURCO,AMORTIGUADORES DEL.,1,347.4640174900736,347.4640174900736,Vendedor 4
1992,2026-01-06,Cliente 44,SURCO,AMORTIGUADORES DEL.,1,361.110790471594,361.110790471594,Vendedor 8
1993,2026-01-06,Cliente 6,SURCO,AMORTIGUADORES DEL.,1,336.8278476758818,336.8278476758818,Vendedor 6
1994,2026-01-06,Cliente 15,SURCO,AMORTIGUADORES DEL.,1,344.74410777777234,344.74410777777234,Vendedor 10
1995,2026-01-06,Cliente 35,LA MOLINA,AMORTIGUADORES DEL.,1,341.84284442527166,341.84284442527166,Vendedor 3
1996,2026-01-06,Cliente 30,SURCO,AMORTIGUADORES DEL.,1,308.6758002814301,308.6758002814301,Vendedor 4
1997,2026-01-06,Cliente 16,LA MOLINA,AMORTIGUADORES POST.,1,147.41037676023376,147.41037676023376,Vendedor 10
1998,2026-01-06,Cliente 3,SURCO,BATERÍA DE 18 PLACAS,1,125.73753542558087,125.73753542558087,Vendedor 5
1999,2026-01-07,Cliente 22,LA MOLINA,AMORTIGUADORES DEL.,1,364.97807428547105,364.97807428547105,Vendedor 8
2000,2026-01-07,Cliente 33,SURCO,AMORTIGUADORES DEL.,1,323.6983295445218,323.6983295445218,Vendedor 6
2001,2026-01-07,Cliente 48,SURCO,AMORTIGUADORES DEL.,1,311.95405408805516,311.95405408805516,Vendedor 7
2002,2026-01-07,Nuevo Cliente 51,LA MOLINA,AMORTIGUADORES DEL.,1,335.5490564441211,335.5490564441211,Vendedor 8
2003,2026-01-07,Cliente 10,LA MOLINA,AMORTIGUADORES POST.,1,99.85652722231347,99.85652722231347,Vendedor 8
2004,2026-01-07,Cliente 8,SURCO,AMORTIGUADORES POST.,1,142.90274305602387,142.90274305602387,Vendedor 7
2005,2026-01-07,Cliente 40,SURCO,"LLANTAS 18""",1,100.58422207332347,100.58422207332347,Vendedor 9
2006,2026-01-07,Cliente 15,SURCO,BATERÍA DE 18 PLACAS,1,126.78263075572312,126.78263075572312,Vendedor 5
2007,2026-01-07,Cliente 18,LA MOLINA,BATERÍA DE 18 PLACAS,1,142.23912965462466,142.23912965462466,Vendedor 4
2008,2026-01-08,Cliente 7,SURCO,ACEITE DE MOTOR 5W30,1,125.00691816161492,125.00691816161492,Vendedor 9
2009,2026-01-08,Cliente 21,LA MOLINA,ACEITE DE MOTOR 5W30,1,141.7968072385072,141.7968072385072,Vendedor 8
2010,2026-01-08,Cliente 26,LA MOLINA,ACEITE DE MOTOR 5W30,1,139.07028058749515,139.07028058749515,Vendedor 4
2011,2026-01-08,Cliente 36,LA MOLINA,ACEITE DE MOTOR 5W30,1,137.59071266673604,137.59071266673604,Vendedor 2
2012,2026-01-08,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30,1,141.19329828726836,141.19329828726836,Vendedor 6
2013,2026-01-08,Cliente 29,SURCO,ACEITE DE MOTOR 5W30,1,193.90129424443734,193.90129424443734,Vendedor 6
2014,2026-01-08,Cliente 36,SURCO,AMORTIGUADORES DEL.,1,363.64720898110306,363.64720898110306,Vendedor 4
2015,2026-01-08,Cliente 3,LA MOLINA,AMORTIGUADORES DEL.,1,305.95133531393526,305.95133531393526,Vendedor 7
2016,2026-01-08,Cliente 45,LA MOLINA,AMORTIGUADORES DEL.,1,306.1889066302573,306.1889066302573,Vendedor 8
2017,2026-01-08,Cliente 47,LA MOLINA,AMORTIGUADORES POST.,1,140.80872611403026,140.80872611403026,Vendedor 3
2018,2026-01-08,Cliente 18,SURCO,AMORTIGUADORES POST.,1,108.55581545377831,108.55581545377831,Vendedor 9
2019,2026-01-08,Cliente 7,SURCO,AMORTIGUADORES POST.,1,123.58279034486128,123.58279034486128,Vendedor 1
2020,2026-01-08,Cliente 37,LA MOLINA,AMORTIGUADORES POST.,1,129.00081745935063,129.00081745935063,Vendedor 9
2021,2026-01-08,Cliente 24,LA MOLINA,AMORTIGUADORES POST.,1,142.15407362625888,142.15407362625888,Vendedor 10
2022,2026-01-08,Cliente 17,SURCO,"LLANTAS 18""",1,68.48946525891779,68.48946525891779,Vendedor 10
2023,2026-01-08,Cliente 13,SURCO,"LLANTAS 18""",1,81.62085775162572,81.62085775162572,Vendedor 9
2024,2026-01-08,Cliente 36,SURCO,"LLANTAS 18""",1,109.20225933934935,109.20225933934935,Vendedor 2
2025,2026-01-08,Cliente 8,LA MOLINA,"LLANTAS 18""",1,73.56063023380015,73.56063023380015,Vendedor 9
2026,2026-01-08,Nuevo Cliente 55,LA MOLINA,"LLANTAS 18""",1,94.03176066880023,94.03176066880023,Vendedor 2
2027,2026-01-08,Cliente 16,SURCO,BATERÍA DE 18 PLACAS,1,143.3301885281183,143.3301885281183,Vendedor 7
2028,2026-01-08,Cliente 40,LA MOLINA,BATERÍA DE 18 PLACAS,1,114.9800063067978,114.9800063067978,Vendedor 1
2029,2026-01-09,Cliente 16,LA MOLINA,"LLANTAS 18""",1,62.681388951199935,62.681388951199935,Vendedor 2
2030,2026-01-09,Cliente 5,LA MOLINA,"LLANTAS 18""",1,97.18817806786821,97.18817806786821,Vendedor 2
2031,2026-01-10,Cliente 11,LA MOLINA,AMORTIGUADORES POST.,1,149.74760731197432,149.74760731197432,Vendedor 6
2032,2026-01-10,Nuevo Cliente 52,LA MOLINA,AMORTIGUADORES POST.,1,124.1207545954025,124.1207545954025,Vendedor 9
2033,2026-01-10,Nuevo Cliente 51,SURCO,AMORTIGUADORES POST.,1,121.7385635320495,121.7385635320495,Vendedor 7
2034,2026-01-10,Cliente 2,LA MOLINA,"LLANTAS 18""",1,93.22036914012838,93.22036914012838,Vendedor 1
2035,2026-01-10,Cliente 7,LA MOLINA,"LLANTAS 18""",1,79.40973808047895,79.40973808047895,Vendedor 6
2036,2026-01-10,Cliente 38,LA MOLINA,"LLANTAS 18""",1,99.0627655176329,99.0627655176329,Vendedor 1
2037,2026-01-10,Cliente 29,LA MOLINA,"LLANTAS 18""",1,81.77411273603639,81.77411273603639,Vendedor 4
2038,2026-01-10,Cliente 43,LA MOLINA,"LLANTAS 18""",1,86.93730312684892,86.93730312684892,Vendedor 4
2039,2026-01-10,Cliente 19,LA MOLINA,"LLANTAS 18""",1,80.70350345487887,80.70350345487887,Vendedor 3
2040,2026-01-10,Cliente 20,LA MOLINA,"LLANTAS 18""",1,93.4860392088686,93.4860392088686,Vendedor 4
2041,2026-01-10,Cliente 26,LA MOLINA,BATERÍA DE 18 PLACAS,1,129.16142841095592,129.16142841095592,Vendedor 8
2042,2026-01-11,Cliente 33,LA MOLINA,ACEITE DE MOTOR 5W30,1,145.03927129330108,145.03927129330108,Vendedor 2
2043,2026-01-11,Cliente 27,LA MOLINA,ACEITE DE MOTOR 5W30,1,154.2265439037715,154.2265439037715,Vendedor 6
2044,2026-01-12,Cliente 14,LA MOLINA,ACEITE DE MOTOR 5W30,1,168.53487482092044,168.53487482092044,Vendedor 10
2045,2026-01-12,Cliente 6,LA MOLINA,ACEITE DE MOTOR 5W30,1,133.68715464337564,133.68715464337564,Vendedor 2
2046,2026-01-12,Cliente 7,LA MOLINA,ACEITE DE MOTOR 5W30,1,155.64304137738145,155.64304137738145,Vendedor 5
2047,2026-01-12,Cliente 20,LA MOLINA,AMORTIGUADORES DEL.,1,347.8880195323435,347.8880195323435,Vendedor 6
2048,2026-01-12,Cliente 11,LA MOLINA,AMORTIGUADORES POST.,1,150.32958744549254,150.32958744549254,Vendedor 2
2049,2026-01-12,Nuevo Cliente 54,LA MOLINA,AMORTIGUADORES POST.,1,129.76686176230842,129.76686176230842,Vendedor 7
2050,2026-01-12,Cliente 22,LA MOLINA,AMORTIGUADORES POST.,1,113.91340173693177,113.91340173693177,Vendedor 6
2051,2026-01-12,Cliente 10,LA MOLINA,"LLANTAS 18""",1,85.97108890793287,85.97108890793287,Vendedor 4
2052,2026-01-12,Cliente 39,SURCO,"LLANTAS 18""",1,72.97113612890959,72.97113612890959,Vendedor 7
2053,2026-01-12,Cliente 45,LA MOLINA,"LLANTAS 18""",1,72.851906195428,72.851906195428,Vendedor 1
2054,2026-01-12,Cliente 4,LA MOLINA,"LLANTAS 18""",1,81.28931129919515,81.28931129919515,Vendedor 1
2055,2026-01-12,Cliente 33,LA MOLINA,BATERÍA DE 18 PLACAS,1,140.234534861269,140.234534861269,Vendedor 3
2056,2026-01-13,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30,1,153.30725854670828,153.30725854670828,Vendedor 10
2057,2026-01-13,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30,1,156.61319064107843,156.61319064107843,Vendedor 9
2058,2026-01-13,Cliente 47,LA MOLINA,ACEITE DE MOTOR 5W30,1,154.66223544774553,154.66223544774553,Vendedor 9
2059,2026-01-13,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30,1,157.14455282220993,157.14455282220993,Vendedor 8
2060,2026-01-13,Cliente 2,LA MOLINA,ACEITE DE MOTOR 5W30,1,127.28185500951942,127.28185500951942,Vendedor 8
2061,2026-01-13,Cliente 5,LA MOLINA,AMORTIGUADORES POST.,1,119.48591476747393,119.48591476747393,Vendedor 4
2062,2026-01-13,Cliente 44,LA MOLINA,AMORTIGUADORES POST.,1,128.68544576700984,128.68544576700984,Vendedor 1
2063,2026-01-13,Cliente 30,SURCO,AMORTIGUADORES POST.,1,119.79894565789898,119.79894565789898,Vendedor 9
2064,2026-01-13,Cliente 49,SURCO,AMORTIGUADORES POST.,1,147.04742259603637,147.04742259603637,Vendedor 1
2065,2026-01-13,Cliente 22,LA MOLINA,BATERÍA DE 18 PLACAS,1,141.64604242932575,141.64604242932575,Vendedor 3
2066,2026-01-14,Nuevo Cliente 55,LA MOLINA,AMORTIGUADORES DEL.,1,354.99983534588443,354.99983534588443,Vendedor 1
2067,2026-01-14,Cliente 22,SURCO,AMORTIGUADORES POST.,1,133.7529332860558,133.7529332860558,Vendedor 2
2068,2026-01-14,Cliente 29,LA MOLINA,AMORTIGUADORES POST.,1,139.9005427451224,139.9005427451224,Vendedor 10
2069,2026-01-14,Cliente 13,LA MOLINA,AMORTIGUADORES POST.,1,94.06898981035407,94.06898981035407,Vendedor 2
2070,2026-01-14,Nuevo Cliente 56,SURCO,AMORTIGUADORES POST.,1,139.72294947877907,139.72294947877907,Vendedor 5
2071,2026-01-14,Cliente 11,LA MOLINA,AMORTIGUADORES POST.,1,146.41723155351133,146.41723155351133,Vendedor 1
2072,2026-01-14,Nuevo Cliente 51,SURCO,"LLANTAS 18""",1,90.09245025679229,90.09245025679229,Vendedor 6
2073,2026-01-14,Cliente 24,SURCO,BATERÍA DE 18 PLACAS,1,136.85691306254134,136.85691306254134,Vendedor 8
2074,2026-01-14,Nuevo Cliente 55,SURCO,BATERÍA DE 18 PLACAS,1,103.15039104368437,103.15039104368437,Vendedor 5
2075,2026-01-15,Cliente 2,LA MOLINA,AMORTIGUADORES DEL.,1,350.83529113085876,350.83529113085876,Vendedor 4
2076,2026-01-15,Nuevo Cliente 52,LA MOLINA,AMORTIGUADORES DEL.,1,305.68304368809976,305.68304368809976,Vendedor 7
2077,2026-01-15,Cliente 49,LA MOLINA,AMORTIGUADORES POST.,1,147.23758428824175,147.23758428824175,Vendedor 5
2078,2026-01-15,Cliente 27,LA MOLINA,AMORTIGUADORES POST.,1,100.8043205530656,100.8043205530656,Vendedor 9
2079,2026-01-15,Cliente 36,LA MOLINA,AMORTIGUADORES POST.,1,141.78128746994827,141.78128746994827,Vendedor 9
2080,2026-01-15,Nuevo Cliente 57,LA MOLINA,"LLANTAS 18""",1,71.44072990806902,71.44072990806902,Vendedor 3
2081,2026-01-15,Nuevo Cliente 55,LA MOLINA,"LLANTAS 18""",1,115.7882527056137,115.7882527056137,Vendedor 10
2082,2026-01-15,Nuevo Cliente 59,LA MOLINA,"LLANTAS 18""",1,90.4372877467587,90.4372877467587,Vendedor 9
2083,2026-01-15,Cliente 49,LA MOLINA,"LLANTAS 18""",1,103.09930245228378,103.09930245228378,Vendedor 6
2084,2026-01-15,Cliente 25,SURCO,BATERÍA DE 18 PLACAS,1,150.79968797750476,150.79968797750476,Vendedor 8
2085,2026-01-15,Cliente 1,SURCO,BATERÍA DE 18 PLACAS,1,147.41151592985,147.41151592985,Vendedor 9
2086,2026-01-15,Cliente 14,LA MOLINA,BATERÍA DE 18 PLACAS,1,147.16590933276512,147.16590933276512,Vendedor 2
2087,2026-01-16,Nuevo Cliente 52,LA MOLINA,ACEITE DE MOTOR 5W30,1,161.9387891454665,161.9387891454665,Vendedor 6
2088,2026-01-16,Nuevo Cliente 56,LA MOLINA,ACEITE DE MOTOR 5W30,1,127.31898940343356,127.31898940343356,Vendedor 1
2089,2026-01-16,Cliente 17,LA MOLINA,FILTRO DE COMBUSTIBLE,1,186.1281071973351,186.1281071973351,Vendedor 4
2090,2026-01-16,Cliente 33,LA MOLINA,AMORTIGUADORES DEL.,1,326.6631164653507,326.6631164653507,Vendedor 9
2091,2026-01-16,Nuevo Cliente 53,LA MOLINA,AMORTIGUADORES DEL.,1,334.594240162185,334.594240162185,Vendedor 6
2092,2026-01-16,Cliente 35,LA MOLINA,"LLANTAS 18""",1,96.539577665086,96.539577665086,Vendedor 6
2093,2026-01-16,Cliente 23,LA MOLINA,"LLANTAS 18""",1,91.9303308562656,91.9303308562656,Vendedor 1
2094,2026-01-16,Cliente 28,SURCO,BATERÍA DE 18 PLACAS,1,143.61449257147808,143.61449257147808,Vendedor 6
2095,2026-01-17,Nuevo Cliente 60,SURCO,ACEITE DE MOTOR 5W30,1,163.18197074888323,163.18197074888323,Vendedor 2
2096,2026-01-17,Nuevo Cliente 55,SURCO,ACEITE DE MOTOR 5W30,1,133.04769197650742,133.04769197650742,Vendedor 5
2097,2026-01-17,Cliente 31,SURCO,ACEITE DE MOTOR 5W30,1,146.0704730572936,146.0704730572936,Vendedor 7
2098,2026-01-17,Cliente 49,LA MOLINA,ACEITE DE MOTOR 5W30,1,174.5218302863748,174.5218302863748,Vendedor 10
2099,2026-01-17,Cliente 48,SURCO,ACEITE DE MOTOR 5W30,1,132.57425956127452,132.57425956127452,Vendedor 1
2100,2026-01-17,Nuevo Cliente 61,LA MOLINA,ACEITE DE MOTOR 5W30,1,171.52587936612397,171.52587936612397,Vendedor 4
2101,2026-01-17,Cliente 13,SURCO,AMORTIGUADORES DEL.,1,335.3320368414844,335.3320368414844,Vendedor 3
2102,2026-01-17,Cliente 49,SURCO,AMORTIGUADORES DEL.,1,330.60211682818857,330.60211682818857,Vendedor 3
2103,2026-01-17,Nuevo Cliente 56,LA MOLINA,AMORTIGUADORES DEL.,1,340.06760762829333,340.06760762829333,Vendedor 1
2104,2026-01-17,Cliente 3,SURCO,AMORTIGUADORES DEL.,1,344.5625245849204,344.5625245849204,Vendedor 7
2105,2026-01-17,Cliente 11,SURCO,AMORTIGUADORES DEL.,1,287.51392640261713,287.51392640261713,Vendedor 8
2106,2026-01-17,Cliente 42,LA MOLINA,AMORTIGUADORES DEL.,1,309.2205859017427,309.2205859017427,Vendedor 9
2107,2026-01-17,Nuevo Cliente 63,SURCO,AMORTIGUADORES DEL.,1,337.8606837851357,337.8606837851357,Vendedor 1
2108,2026-01-17,Cliente 14,SURCO,AMORTIGUADORES DEL.,1,328.9330874709261,328.9330874709261,Vendedor 1
2109,2026-01-17,Cliente 3,SURCO,AMORTIGUADORES POST.,1,149.58994416028858,149.58994416028858,Vendedor 5
2110,2026-01-17,Cliente 0,LA MOLINA,AMORTIGUADORES POST.,1,98.72773447567434,98.72773447567434,Vendedor 4
2111,2026-01-17,Cliente 17,SURCO,AMORTIGUADORES POST.,1,114.3180155080202,114.3180155080202,Vendedor 5
2112,2026-01-18,Cliente 20,LA MOLINA,ACEITE DE MOTOR 5W30,1,136.89937545504344,136.89937545504344,Vendedor 6
2113,2026-01-18,Nuevo Cliente 56,SURCO,ACEITE DE MOTOR 5W30,1,160.43078596742495,160.43078596742495,Vendedor 4
2114,2026-01-18,Nuevo Cliente 58,SURCO,ACEITE DE MOTOR 5W30,1,165.71770968392534,165.71770968392534,Vendedor 10
2115,2026-01-18,Cliente 12,LA MOLINA,ACEITE DE MOTOR 5W30,1,155.5956001129036,155.5956001129036,Vendedor 2
2116,2026-01-18,Cliente 11,SURCO,ACEITE DE MOTOR 5W30,1,140.19548466968445,140.19548466968445,Vendedor 2
2117,2026-01-18,Cliente 22,LA MOLINA,ACEITE DE MOTOR 5W30,1,159.0922963844375,159.0922963844375,Vendedor 8
2118,2026-01-18,Cliente 47,SURCO,ACEITE DE MOTOR 5W30,1,157.8025151265497,157.8025151265497,Vendedor 3
2119,2026-01-18,Cliente 9,SURCO,AMORTIGUADORES DEL.,1,328.03323699438306,328.03323699438306,Vendedor 6
2120,2026-01-18,Cliente 25,SURCO,AMORTIGUADORES DEL.,1,326.65695028543644,326.65695028543644,Vendedor 7
2121,2026-01-18,Cliente 1,LA MOLINA,AMORTIGUADORES DEL.,1,317.41985642870225,317.41985642870225,Vendedor 1
2122,2026-01-18,Cliente 31,SURCO,AMORTIGUADORES DEL.,1,334.54885619504796,334.54885619504796,Vendedor 2
2123,2026-01-18,Cliente 45,SURCO,AMORTIGUADORES DEL.,1,324.91940611796576,324.91940611796576,Vendedor 9
2124,2026-01-18,Cliente 44,LA MOLINA,"LLANTAS 18""",1,97.6517236103424,97.6517236103424,Vendedor 9
2125,2026-01-18,Cliente 23,SURCO,"LLANTAS 18""",1,58.50822578449867,58.50822578449867,Vendedor 5
2126,2026-01-18,Cliente 12,SURCO,"LLANTAS 18""",1,117.12711349668452,117.12711349668452,Vendedor 4
2127,2026-01-18,Cliente 17,SURCO,"LLANTAS 18""",1,62.453809306613294,62.453809306613294,Vendedor 5
2128,2026-01-18,Cliente 5,SURCO,"LLANTAS 18""",1,85.30810027335119,85.30810027335119,Vendedor 4
2129,2026-01-18,Cliente 23,SURCO,"LLANTAS 18""",1,73.89282453315994,73.89282453315994,Vendedor 1
2130,2026-01-18,Cliente 37,LA MOLINA,BATERÍA DE 18 PLACAS,1,117.84206580180657,117.84206580180657,Vendedor 4
2131,2026-01-18,Nuevo Cliente 57,LA MOLINA,BATERÍA DE 18 PLACAS,1,131.7624923128814,131.7624923128814,Vendedor 1
2132,2026-01-19,Cliente 29,SURCO,ACEITE DE MOTOR 5W30,1,151.22061902393222,151.22061902393222,Vendedor 7
2133,2026-01-19,Nuevo Cliente 55,LA MOLINA,ACEITE DE MOTOR 5W30,1,164.1851266710695,164.1851266710695,Vendedor 5
2134,2026-01-19,Cliente 16,LA MOLINA,ACEITE DE MOTOR 5W30,1,153.38573415167423,153.38573415167423,Vendedor 7
2135,2026-01-19,Cliente 43,SURCO,ACEITE DE MOTOR 5W30,1,146.64273226681814,146.64273226681814,Vendedor 6
2136,2026-01-19,Cliente 37,SURCO,ACEITE DE MOTOR 5W30,1,137.3601650055131,137.3601650055131,Vendedor 1
2137,2026-01-19,Cliente 40,LA MOLINA,ACEITE DE MOTOR 5W30,1,174.5237601625592,174.5237601625592,Vendedor 9
2138,2026-01-19,Cliente 25,SURCO,ACEITE DE MOTOR 5W30,1,141.4376363124854,141.4376363124854,Vendedor 3
2139,2026-01-19,Nuevo Cliente 50,LA MOLINA,ACEITE DE MOTOR 5W30,1,158.10604160766064,158.10604160766064,Vendedor 2
2140,2026-01-19,Cliente 25,LA MOLINA,ACEITE DE MOTOR 5W30,1,134.10142742614616,134.10142742614616,Vendedor 5
2141,2026-01-19,Cliente 31,LA MOLINA,AMORTIGUADORES POST.,1,132.07755241483332,132.07755241483332,Vendedor 2
2142,2026-01-19,Cliente 23,SURCO,AMORTIGUADORES POST.,1,99.14273261519234,99.14273261519234,Vendedor 3
2143,2026-01-19,Nuevo Cliente 57,SURCO,"LLANTAS 18""",1,110.60467053902326,110.60467053902326,Vendedor 4
2144,2026-01-19,Cliente 23,LA MOLINA,"LLANTAS 18""",1,97.6036676097444,97.6036676097444,Vendedor 9
2145,2026-01-19,Cliente 16,SURCO,"LLANTAS 18""",1,88.58323090585557,88.58323090585557,Vendedor 5
2146,2026-01-19,Cliente 30,LA MOLINA,"LLANTAS 18""",1,85.14288559070621,85.14288559070621,Vendedor 1
2147,2026-01-19,Nuevo Cliente 51,SURCO,BATERÍA DE 18 PLACAS,1,145.06637158256888,145.06637158256888,Vendedor 2
2148,2026-01-19,Cliente 18,LA MOLINA,BATERÍA DE 18 PLACAS,1,131.89742347468,131.89742347468,Vendedor 3
2149,2026-01-20,Cliente 0,SURCO,ACEITE DE MOTOR 5W30,1,150.1553725765014,150.1553725765014,Vendedor 5
2150,2026-01-20,Cliente 35,LA MOLINA,ACEITE DE MOTOR 5W30,1,140.94347373438552,140.94347373438552,Vendedor 8
2151,2026-01-20,Nuevo Cliente 54,LA MOLINA,AMORTIGUADORES DEL.,1,326.37217228152673,326.37217228152673,Vendedor 10
2152,2026-01-20,Nuevo Cliente 58,LA MOLINA,AMORTIGUADORES DEL.,1,330.01910933961176,330.01910933961176,Vendedor 10
